Surface,Substrate,Adsorbate,Substrate Mass,NN,mindistance,NN2,NN2min,Adsorbate mass,cos(alpha),sin(alpha),NN2cosa,NN2sina,Mr,Zfrequency,frequency_corrected,Energy,Surface_Energy,Eads,vibGibbs,vibEntropy,vibEnthalpy,Gvibxyz,GvibxyzCF,Xfreqeuncy,Yfrequency,HorC
111,Pt,CH,195.08,3,1.99475466,3,3.87169107,13.01894,0.550911419,0.834563723,0.910888813,0.412651875,12.16958076,608.584577,629.4640711,-396.00445,-383.1712,-6.6049393,0.376072271,9.94E-05,0.405699901,0.134352554,0.105138993,800.08801,798.764932,570.6527813
111,Rh,CH,102.9055,3,1.98062129,3,3.828052845,13.01894,0.613992459,0.789311891,0.915285123,0.402806583,11.75658642,624.266983,656.9276755,-451.46943,-438.77157,-6.4695493,0.35189207,0.000126702,0.389649213,0.079251945,0.12191687,400.389502,403.172359,679.6030151
100,Ag,CO,107.868,4,2.528001359,1,3.646715398,28.0104,0.556393818,0.83091872,1,0,23.4548528,154.241985,168.5566554,-179.70658,-165.15468,-6.796171939,0.022442287,0.000747533,0.245207174,-0.078011798,-0.020980971,52.411456,51.221585,147.3881811
100,Al,CO,26.98154,2,2.148618801,2,3.826005879,28.0104,0.714517356,0.699617716,0.932062161,0.362298396,14.2421304,242.527414,340.1206595,-236.07892,-221.15238,-7.17081194,0.062303792,0.000621098,0.24739086,-0.064595691,0.035230035,139.609459,19.663702,281.5826758
100,Au,CO,196.9665,2,2.127052112,2,3.95617208,28.0104,0.647747071,0.761855454,0.931791272,0.362994526,24.11393702,255.905349,275.8067927,-221.54499,-206.45846,-7.33080194,0.101028083,0.000529388,0.258785643,-0.04166336,0.032308726,184.573667,33.711203,298.2188344
100,Cr,CO,51.996,4,1.871501297,1,2.364316344,28.0104,1,2.57E-05,0.290344266,0.956922258,24.69723264,393.243105,418.7903112,-563.27506,-546.50606,-9.01327194,0.110061855,0.000450517,0.244315928,-0.014898186,0.163626923,104.340524,102.614091,1141.437954
100,Cu,CO,63.546,4,2.158560299,1,3.147783598,28.0104,0.563859144,0.825870974,1,0,21.17280972,223.647437,257.2375317,-238.59848,-223.2886,-7.554151939,0.090518135,0.00050976,0.24242655,-0.021947288,0.012134138,123.44235,126.597179,217.849031
100,Ir,CO,192.22,2,2.05579442,2,3.716352576,28.0104,0.746965775,0.664862491,0.930389472,0.366572545,24.89418033,384.738549,408.1092539,-542.9617,-526.30636,-8.899611939,0.122840515,0.00046059,0.260096457,-0.017915337,0.08783715,180.664173,53.459572,563.6789133
100,Mo,CO,95.94,2,2.155616068,2,3.42025079,28.0104,0.724907032,0.688846713,0.885850782,0.46397025,22.31209375,319.459658,357.9361107,-646.78514,-630.21417,-8.815241939,0.066616545,0.000604022,0.246615151,-0.042094843,0.062454026,226.335472,20.596395,422.8605582
100,Ni,CO,58.6934,4,2.05252529,1,2.912045738,28.0104,0.540553933,0.841309364,1,0,20.38755493,268.66382,314.9098672,-333.79428,-317.50829,-8.53026194,0.101374433,0.000464948,0.239928838,-0.010976623,0.026054604,138.577996,139.895632,250.5366132
100,Pd,CO,106.42,4,2.195516718,1,3.143765649,28.0104,0.478203286,0.878249177,1,0,22.25276915,245.357626,275.2752622,-329.58299,-313.27311,-8.55415194,0.102858566,0.000466973,0.242016459,-0.011011767,0.00884078,146.116202,146.181547,198.1602942
100,Pt,CO,195.08,2,2.005528782,2,3.813340386,28.0104,0.703286159,0.71090687,0.934049785,0.357142828,24.56983294,380.220353,405.9699744,-389.88277,-373.149,-8.978041939,0.124631891,0.000473737,0.265805401,-0.030701313,0.078794923,208.586091,28.32929,502.3426997
100,Rh,CO,102.9055,4,2.211788472,1,3.100627397,28.0104,0.524153259,0.851623955,1,0,22.87804602,270.042815,298.8015302,-444.36674,-427.9503,-8.660711939,0.095434354,0.000482776,0.239301597,0.001916737,0.022226759,134.808564,229.108222,240.9163199
100,V,CO,50.9415,4,2.078143015,1,2.166041729,28.0104,1,0,0.264963173,0.964258532,24.63425804,290.690041,309.970287,-543.67638,-526.72592,-9.19473194,0.137706182,0.000309563,0.229955994,0.044764382,0.11546664,355.912124,356.030722,836.1902595
100,W,CO,183.85,2,2.168966959,2,3.430072766,28.0104,0.721029788,0.692904066,0.882960682,0.469446944,24.69048969,327.30045,348.6112564,-765.23646,-748.07192,-9.408811939,0.065719564,0.000604804,0.245951253,-0.047801675,0.065815613,221.324662,16.421246,449.3521812
110,Ag,CO,107.868,2,2.386577714,2,3.382207638,28.0104,0.587832633,0.808982568,0.893120667,0.449817156,21.535732,134.850819,153.7918867,-168.14629,-153.48222,-6.908341939,0.028658871,0.000739358,0.248987556,-0.080743645,-0.027148295,87.065008,31.781521,137.5269304
110,Al,CO,26.98154,2,2.277121187,2,3.325655664,28.0104,0.635145812,0.772392257,0.895823505,0.44441,13.42232157,163.121008,235.6436452,-228.40589,-213.62586,-7.02430194,0.055217023,0.000642862,0.24679,-0.071000908,-0.00298542,113.880063,28.971349,173.2928136
110,Au,CO,196.9665,2,2.144696148,2,3.475611824,28.0104,0.588116986,0.808775872,0.902222016,0.431271879,23.67546427,258.440654,281.1067245,-208.66049,-193.5769,-7.32786194,0.116180566,0.000480731,0.259438352,-0.030354772,0.025783374,204.60942,46.321656,264.4787484
110,Cr,CO,51.996,3,2.060217948,1,3.428681623,28.0104,0.717612826,0.696442268,0.999939628,0.010988211,20.9210817,323.618425,374.4560291,-582.44919,-565.39807,-9.29539194,0.021512705,0.000733567,0.240115568,-0.024922729,0.062648709,194.464171,46.584557,415.1273435
110,Cu,CO,63.546,2,2.085427387,2,2.964322803,28.0104,0.610157895,0.792279839,0.896105158,0.443841803,18.90833303,187.659429,228.4038523,-224.57343,-209.59645,-7.221251939,0.050407563,0.00065848,0.246634725,-0.052969809,0.003332328,150.273539,37.822519,197.6567361
110,Fe,CO,55.847,3,1.970784088,1,3.512023165,28.0104,0.721246035,0.692678971,0.999725751,0.023418408,21.29612672,331.451381,380.1274017,-501.43897,-490.29765,-3.38559194,0.039537779,0.000679728,0.242096691,-0.040801066,0.065642868,178.155083,26.817878,430.6999399
110,Ir,CO,192.22,2,2.115221554,2,2.959276014,28.0104,0.562526119,0.826779515,0.880065316,0.47485265,23.74807211,278.370187,302.3209176,-516.02071,-499.827,-8.43798194,0.124352054,0.000432282,0.253172176,-0.019742337,0.029096129,177.935919,74.487115,269.7278284
110,Mo,CO,95.94,3,2.032017245,1,4.395637741,28.0104,0.827462925,0.561520354,0.896448735,0.443147453,24.53609648,385.827941,412.2404422,-676.13236,-659.8486,-8.528031939,0.101589637,0.00052367,0.257643434,-0.040074209,0.103553134,49.232746,84.563335,675.7016092
110,Ni,CO,58.6934,2,1.916738697,2,2.926168822,28.0104,0.638599813,0.769539004,0.90048157,0.434894173,18.5355418,282.956414,347.8376239,-317.41441,-301.45531,-8.203371939,0.091825412,0.000534762,0.2511844,-0.021918911,0.041899716,295.188362,38.558187,311.1137623
110,Pd,CO,106.42,2,2.001349329,2,3.151620564,28.0104,0.584855877,0.811137229,0.892646712,0.450756972,20.95515026,294.266744,340.2165605,-313.11241,-296.80451,-8.55217194,0.09271022,0.000560829,0.259837359,-0.058765017,0.038692983,192.491575,14.13025,298.4174222
110,Pt,CO,195.08,2,2.031388003,2,3.156018957,28.0104,0.592495519,0.805573746,0.889898925,0.456157761,23.77821716,340.421238,369.476361,-369.72214,-353.2625,-8.70391194,0.139534361,0.000415047,0.263218385,-0.017172173,0.051395333,221.912486,51.349865,351.6515128
110,Rh,CO,102.9055,2,2.048719388,2,2.984169512,28.0104,0.574234075,0.818691167,0.888557399,0.458765461,20.94893759,270.81055,313.1440997,-423.30925,-407.15308,-8.40044194,0.107597977,0.000481935,0.251214491,-0.010186814,0.030058199,338.707077,54.299296,269.2593632
111,Ag,CO,107.868,3,2.386122087,3,4.423015837,28.0104,0.680738637,0.732526388,0.924661427,0.380790291,23.76074486,184.079933,199.8646915,-183.29614,-168.80985,-6.730561939,-0.019608644,0.000901404,0.249009778,-0.115916239,0.007860917,17.722685,28.845364,229.1646124
111,Al,CO,26.98154,3,2.22606437,3,4.085693632,28.0104,0.636969646,0.770888883,0.917954878,0.396684814,15.47506816,193.180646,259.9004217,-239.88371,-225.00988,-7.118101939,0.033683789,0.000666548,0.232315045,-0.055888468,0.010078099,71.087864,70.128499,208.8533702
111,Au,CO,196.9665,3,2.70739351,3,4.819379964,28.0104,0.758624917,0.651527616,0.936384803,0.350975072,25.96643397,165.38035,171.7660809,-225.73572,-211.42435,-6.555641939,0.010319916,0.00082107,0.254998865,-0.027806325,0.010071117,132.167236,129.691135,256.1571449
111,Cu,CO,63.546,3,2.066883103,3,3.869089116,28.0104,0.701323741,0.712842907,0.926626726,0.375982592,21.75836948,254.261048,288.4870445,-243.66805,-228.4102,-7.502121939,0.090165844,0.000533481,0.249143213,-0.026934079,0.038078605,104.364018,107.873017,320.9103211
111,Ir,CO,192.22,3,2.135163581,3,3.99755948,28.0104,0.663181624,0.748458505,0.920603295,0.390499135,25.33003441,358.092553,376.5624881,-558.71854,-542.65627,-8.30654194,0.119435717,0.000433307,0.248561288,0.000528321,0.066260382,142.86037,150.589859,436.5124493
111,Ni,CO,58.6934,3,1.959187857,3,3.717061909,28.0104,0.685968973,0.727630791,0.923893371,0.382650021,21.12924927,348.584471,401.3522093,-340.85126,-324.5079,-8.58763194,0.122736559,0.000433721,0.251985524,-0.004128348,0.066498703,134.675648,138.506623,424.8838107
111,Pd,CO,106.42,3,2.062659498,3,3.97874681,28.0104,0.618682982,0.785640737,0.916107405,0.400932941,22.95879765,323.906436,357.770611,-335.68688,-319.10613,-8.825021939,0.144539404,0.000374975,0.256281809,0.003115241,0.050591732,162.306874,164.009083,352.9077765
111,Pt,CO,195.08,3,2.104322479,3,4.054855069,28.0104,0.623377891,0.781920716,0.919084345,0.394060866,25.04863317,349.970617,370.0830735,-399.48831,-383.1712,-8.56138194,0.13954889,0.000384313,0.254074178,0.043928506,0.057916841,322.151111,319.114152,388.841024
111,Rh,CO,102.9055,3,2.095670529,3,3.959411816,28.0104,0.662485092,0.749075099,0.920849931,0.389917177,23.37149498,340.975425,373.284097,-455.14123,-438.77157,-8.61393194,0.122537739,0.000428742,0.250302745,-0.001286896,0.061257876,146.440015,145.428564,407.2384655
100,Ag,C,107.868,4,2.2712639,1,2.166618843,12.011,1,0,0.007795793,0.999969612,11.68569994,238.07635,241.3673231,-170.63248,-165.15468,-4.0824397,0.04984792,0.000155973,0.096327916,0.04984792,0.184681292,420.412813,420.17588,1446.655627
100,Al,C,26.98154,2,1.929570325,2,3.712778829,12.011,0.414961607,0.909838922,0.924093656,0.382166084,5.510626476,484.483128,715.2662837,-228.34696,-221.15238,-5.7992197,0.090675452,8.36E-05,0.115587795,0.090675452,0.081961008,676.443846,418.729072,381.5561915
100,Au,C,196.9665,2,1.925127283,2,3.526989752,12.011,0.468424454,0.883503554,0.91346844,0.406909583,10.66161377,408.858072,433.9609858,-211.79285,-206.45846,-3.9390297,0.039979938,0.000223189,0.106490194,0.039979938,0.049939577,710.249566,78.655698,315.0928072
100,Cr,C,51.996,4,1.99237487,1,2.109363717,12.011,0.272984657,0.962018387,1,0,8.235832056,464.919594,561.4533693,-553.24609,-546.50606,-5.3446697,0.07681544,9.94E-05,0.106434859,0.07681544,0.042098486,458.334477,458.253545,234.3705489
100,Cu,C,63.546,4,1.905223745,1,2.1470627,12.011,0.133828099,0.991004561,1,0,7.564043844,276.446145,348.3558458,-230.4719,-223.2886,-5.7879397,0.082034935,0.000105026,0.11333281,0.082034935,-0.022624353,609.733485,608.622258,96.18338337
100,Ir,C,192.22,2,1.862186622,2,3.417094691,12.011,0.607171903,0.7945705,0.917397306,0.397972591,11.12043016,643.141478,668.3982581,-534.53992,-526.30636,-6.8381997,0.057617204,0.00018889,0.113906342,0.057617204,0.124143861,654.97884,92.214436,690.5126263
100,Mo,C,95.94,2,1.929074955,2,3.336439182,12.011,0.682212819,0.731153656,0.879447317,0.475996237,10.65833594,679.640572,721.4798028,-638.65334,-630.21417,-7.0438097,0.013928832,0.000328791,0.111908493,0.013928832,0.149716581,583.879947,18.633939,859.8379233
100,Ni,C,58.6934,4,1.839834734,1,2.036080054,12.011,0.117766734,0.993041286,1,0,7.173949802,310.886652,402.2652272,-326.75777,-317.50829,-7.8541197,0.091611388,9.05E-05,0.11859001,0.091611388,-0.012161337,653.908815,653.522409,107.4647333
100,Pd,C,106.42,4,2.0034526,1,2.013541519,12.011,0.041309314,0.999146406,1,0,2.882161892,405.798936,828.4023108,-322.34237,-313.27311,-7.6738997,0.082757855,9.18E-05,0.110105335,0.082757855,0.012204674,529.595524,529.420835,96.66183259
100,Pt,C,195.08,2,1.832439925,2,3.40244971,12.011,0.518992175,0.85477899,0.918120302,0.396301793,10.85625278,541.430587,569.4982536,-381.24956,-373.149,-6.7051997,0.075303618,0.00014035,0.117127941,0.075303618,0.086472482,790.149973,167.733885,471.2984828
100,Rh,C,102.9055,4,1.99197642,1,2.148305425,12.011,0.067449511,0.997722689,1,0,8.186404946,285.951748,346.3663774,-437.39553,-427.9503,-8.0498697,0.074553945,0.000112294,0.108017452,0.074553945,-0.037629448,548.746384,548.652255,72.34843145
100,V,C,50.9415,4,2.023615897,1,2.179769409,12.011,0.262999008,0.964796104,1,0,8.198470027,513.285509,621.2725714,-537.76902,-526.72592,-9.6477397,0.094868315,7.32E-05,0.116680039,0.094868315,0.050794559,556.014612,555.912397,253.7122313
100,W,C,183.85,2,1.943117017,2,3.326969278,12.011,0.68232869,0.731045525,0.8754163,0.483369735,11.26715094,706.270173,729.2113051,-757.28952,-748.07192,-7.8222397,0.049172682,0.000226464,0.116658819,0.049172682,0.156667886,651.912219,57.041452,910.3661815
110,Ag,C,107.868,2,2.130067008,2,2.176558161,12.011,0.02444576,0.999701158,0.714099661,0.700044052,5.970549617,311.292281,441.5204049,-158.68535,-153.48222,-3.8077697,0.048088552,0.000158517,0.095326741,0.048088552,-0.013250122,462.304966,278.482534,99.08811219
110,Al,C,26.98154,2,1.959294729,2,3.372150775,12.011,0.138113313,0.990416434,0.803682824,0.595057912,1.943545291,405.14449,1007.168623,-221.51544,-213.62586,-6.4942197,0.092055592,8.23E-05,0.116576582,0.092055592,0.071655725,682.933317,512.152859,235.8572859
110,Au,C,196.9665,2,1.959450974,2,3.276471499,12.011,0.493835927,0.869555103,0.89101857,0.453966859,10.82592294,407.644507,429.3769358,-198.98046,-193.5769,-4.0081997,0.038317273,0.000214364,0.10219773,0.038317273,0.053166686,622.485844,92.902016,334.0572199
110,Cr,C,51.996,3,1.851695652,1,3.109422534,12.011,0.596238306,0.8028075,0.999996043,0.002813239,9.940629763,604.994872,665.0194197,-575.99049,-565.39807,-9.1970597,0.080777388,0.000106219,0.112430736,0.080777388,0.115722757,593.695241,277.408304,629.6836235
110,Cu,C,63.546,2,1.885694645,2,1.968103174,12.011,0.083680701,0.996492619,0.747916259,0.663793093,6.320247024,408.365742,562.9526384,-216.23002,-209.59645,-5.2382097,0.073070528,0.000114272,0.107123587,0.073070528,0.024192532,630.388459,321.08817,169.2409807
110,Fe,C,55.847,3,1.80116165,1,2.465330816,12.011,0.285787375,0.958293053,0.999999699,0.000776477,7.625576008,322.040504,404.1697019,-499.29973,-490.29765,-7.6067197,0.08511251,9.85E-05,0.114469364,0.08511251,0.013389264,713.287787,490.165702,173.0954587
110,Ir,C,192.22,2,1.952445231,2,2.136042969,12.011,0.117287293,0.993098027,0.743946999,0.668238626,9.920809109,392.295677,431.6478273,-508.50041,-499.827,-7.2780497,0.077252845,0.000117173,0.112170545,0.077252845,-0.006249947,757.867875,290.992225,114.9208911
110,Mo,C,95.94,3,2.008751697,1,2.579987044,12.011,0.207027287,0.978335169,0.999999937,0.000355163,8.488782351,294.185474,349.9355856,-668.7487,-659.8486,-7.5047397,0.085648206,0.000102562,0.116211822,0.085648206,-0.011474248,759.013338,493.780378,118.6196606
110,Ni,C,58.6934,2,1.799154834,2,1.879488069,12.011,0.05348876,0.998568452,0.736518771,0.676417105,5.909347845,467.215249,666.0959835,-310.01398,-301.45531,-7.1633097,0.088558797,9.06E-05,0.115560593,0.088558797,0.039160939,720.523986,374.017919,195.4736414
110,Pd,C,106.42,2,1.920145696,2,1.947106499,12.011,0.161334111,0.986899845,0.676066092,0.736840987,6.177861466,480.953399,670.6153642,-305.70985,-296.80451,-7.5099797,0.094694323,7.69E-05,0.117604765,0.094694323,0.037132002,679.8057,470.473413,187.3526159
110,Pt,C,195.08,2,1.931104915,2,2.043471174,12.011,0.075927341,0.997113353,0.70305648,0.711134014,9.328827424,414.958265,470.8477214,-361.85462,-353.2625,-7.1967597,0.086632094,9.59E-05,0.115196708,0.086632094,-0.005890786,749.854366,377.086562,109.1867502
110,Rh,C,102.9055,2,2.008068824,2,1.929904597,12.011,0.71525534,0.698863219,0.000184884,0.999999983,10.78114665,447.590834,472.4308951,-416.09795,-407.15308,-7.5495097,0.083665442,9.50E-05,0.111974258,0.083665442,0.09996801,659.789007,381.809788,614.3142368
110,V,C,50.9415,3,1.929978661,1,2.281718905,12.011,0.153646186,0.988125928,0.999998733,0.001591872,6.754019657,349.874261,466.5738749,-556.17588,-546.58636,-8.1941597,0.093716669,8.58E-05,0.119299341,0.093716669,0.010103886,746.089096,543.056693,148.5688024
110,W,C,183.85,3,2.010890129,1,3.330290506,12.011,0.561586493,0.827418039,0.999994418,0.00334122,11.26904194,571.65046,590.1693393,-798.44907,-789.2681,-7.7856097,0.072467282,0.000131017,0.111510214,0.072467282,0.099518762,644.106672,198.983734,550.1023208
111,Ag,C,107.868,3,2.071649068,3,3.896798119,12.011,0.493643856,0.869664156,0.902637051,0.430402549,10.51891386,355.972426,380.3824685,-173.28416,-168.80985,-3.0789497,0.056562532,0.000136669,0.097289971,0.056562532,0.041093327,388.767612,387.580186,292.7169645
111,Al,C,26.98154,3,1.930626056,3,3.676442004,12.011,0.429488631,0.903072265,0.896032323,0.443988825,6.909070345,404.911148,533.8749087,-232.473,-225.00988,-6.0677597,0.090007265,8.28E-05,0.114690387,0.090007265,0.057118594,581.089921,580.857942,313.2444214
111,Au,C,196.9665,3,1.987373344,3,3.635455667,12.011,0.271309565,0.96249214,0.889136979,0.457641162,9.878211409,280.877968,309.7191793,-217.15695,-211.42435,-4.3372397,0.079154482,0.000107484,0.111184732,0.079154482,-0.012986417,584.759276,585.308267,123.8010655
111,Cu,C,63.546,3,1.860188641,3,3.480756509,12.011,0.550422287,0.834886403,0.909180712,0.416401768,10.04429669,491.458016,537.4229893,-234.30652,-228.4102,-4.5009597,0.079029311,9.59E-05,0.107617147,0.079029311,0.082989269,458.837398,460.411201,463.4597896
111,Ir,C,192.22,3,1.950548259,3,3.6990604,12.011,0.532793322,0.8462454,0.906562584,0.422071418,11.23403359,569.885751,589.2634753,-550.77665,-542.65627,-6.7250197,0.091471484,7.79E-05,0.11469277,0.091471484,0.093802408,501.129592,507.763963,511.0496705
111,Ni,C,58.6934,3,1.775460559,3,3.433834352,12.011,0.562068588,0.827090625,0.910580674,0.413331388,9.961057668,581.144721,638.1476193,-332.41709,-324.5079,-6.5138297,0.094265623,7.42E-05,0.116367843,0.094265623,0.104556784,517.1825,518.974311,562.3415105
111,Pd,C,106.42,3,1.864879775,3,3.516256679,12.011,0.392050071,0.91994388,0.891708855,0.452609455,9.845070544,417.539785,461.188034,-327.31803,-319.10613,-6.8165397,0.095820832,7.57E-05,0.118387144,0.095820832,0.042656398,613.895044,617.038186,269.0551629
111,Pt,C,195.08,3,1.899981815,3,3.480110692,12.011,0.351708684,0.936109503,0.889300097,0.457324106,10.51349941,421.680122,450.7119417,-391.45319,-383.1712,-6.8866297,0.101201805,7.02E-05,0.122134813,0.101201805,0.034409383,651.485001,653.555135,236.4543286
111,Rh,C,102.9055,3,1.896950137,3,3.628954506,12.011,0.510308334,0.859991514,0.904747695,0.425947893,10.53069228,534.558987,570.8956813,-447.04996,-438.77157,-6.8830297,0.085865748,8.57E-05,0.111392255,0.085865748,0.08444866,483.982022,483.489621,457.4697206
100,Ag,H,107.868,4,2.143533764,1,2.924344175,1.00794,0.298758315,0.954328806,1,0,0.989005292,498.603087,503.3533874,-168.27959,-165.15468,-1.9184019,-0.025594226,0.000384221,0.088903556,-0.025594226,0.035100242,68.98841,74.936803,223.0442135
100,Al,H,26.98154,2,1.794337201,2,3.423166805,1.00794,0.597900057,0.801570659,0.91326108,0.407374765,0.960047752,1074.658269,1101.136877,-224.57432,-221.15238,-2.2154319,0.147721356,4.55E-05,0.161282196,0.147721356,0.208076629,942.358838,428.541824,1130.471645
100,Au,H,196.9665,2,1.772456804,2,3.512496578,1.00794,0.508189692,0.861245166,0.910790197,0.412869491,0.998537477,1039.230616,1044.112003,-209.8527,-206.45846,-2.1877319,0.14619362,6.20E-05,0.16466613,0.14619362,0.171460049,1096.407577,324.462052,868.5079597
100,Cr,H,51.996,4,1.807338301,1,2.073636642,1.00794,1,0,0.169260914,0.985571277,1.003087357,1153.662906,1156.450081,-550.43151,-546.50606,-2.7189419,0.128405687,5.95E-05,0.146128269,0.128405687,2.131240445,498.585301,498.807011,16612.16964
100,Cu,H,63.546,4,1.889637287,1,2.511593647,1.00794,0.333344755,0.942805003,1,0,0.981679883,686.35363,695.4730884,-226.94652,-223.2886,-2.4514119,0.087019232,9.02E-05,0.113894987,0.087019232,0.074707443,424.642482,422.770631,347.7121883
100,Ir,H,192.22,2,1.796177786,2,3.324458966,1.00794,0.644092314,0.76494777,0.912589323,0.408877398,1.0019021,1390.966005,1395.150994,-530.47423,-526.30636,-2.9613619,0.164492475,4.52E-05,0.177956255,0.164492475,0.291530564,904.936778,421.369522,1654.164196
100,Mo,H,95.94,2,1.900247227,2,3.233894456,1.00794,0.691969093,0.721927125,0.870870841,0.491511932,0.997639223,1246.023466,1252.439638,-634.62576,-630.21417,-3.2050819,0.171135703,4.31E-05,0.183973813,0.171135703,0.286031799,1163.230029,414.141109,1681.396341
100,Ni,H,58.6934,4,1.859791369,1,2.420933616,1.00794,0.345402481,0.938454648,1,0,0.981621057,718.438313,728.0058878,-321.49871,-317.50829,-2.7839119,0.09364763,8.07E-05,0.117704638,0.09364763,0.082325844,451.756893,452.603365,378.7797472
100,Pd,H,106.42,4,1.976847413,1,2.379566471,1.00794,0.168423251,0.98571477,1,0,0.980156661,491.476252,498.3932251,-317.15631,-313.27311,-2.6766919,-0.00554264,0.000318003,0.089222217,-0.00554264,0.002594534,108.595938,104.841002,123.3166239
100,Pt,H,195.08,2,1.748721319,2,3.358095775,1.00794,0.584619453,0.811307645,0.911674562,0.410912999,1.00071909,1326.910074,1331.688776,-377.26742,-373.149,-2.9119119,0.162360384,5.52E-05,0.17881614,0.162360384,0.250066027,1030.587167,349.736933,1352.014901
100,Rh,H,102.9055,4,1.999035509,1,2.525842785,1.00794,0.309248714,0.950981195,1,0,0.990850195,718.603534,724.7741402,-431.87354,-427.9503,-2.7167319,0.034435278,0.000225254,0.101561003,0.034435278,0.074091589,169.528785,166.797021,333.7779052
100,V,H,50.9415,4,2.097461516,1,2.676268859,1.00794,0.470237402,0.882539963,1,0,0.989513389,742.265187,749.1444991,-531.15025,-526.72592,-3.2178219,0.114262441,5.30E-05,0.130048902,0.114262441,0.111894006,581.777774,582.24448,561.9791106
100,W,H,183.85,2,1.896516877,2,3.198456433,1.00794,0.668252435,0.743934596,0.86242143,0.50619095,1.002186486,1291.999408,1295.70276,-753.27071,-748.07192,-3.9922819,0.187969368,2.93E-05,0.196711451,0.187969368,0.283368168,1260.47487,517.04549,1638.217239
110,Ag,H,107.868,2,2.085095292,2,2.035783051,1.00794,0.686945453,0.726708982,0.010408651,0.999945829,0.998058084,522.30006,524.8793749,-156.60721,-153.48222,-1.9184819,0.075944656,0.000104347,0.107040166,0.075944656,0.114833914,510.29839,348.979706,695.5487592
110,Al,H,26.98154,2,1.830599117,2,3.135445179,1.00794,0.556947485,0.83054771,0.882306231,0.470675807,0.955422024,995.852406,1022.856462,-216.84501,-213.62586,-2.0126419,0.146353838,3.50E-05,0.156797386,0.146353838,0.180118856,857.927178,547.637169,947.1188986
110,Au,H,196.9665,2,1.791116007,2,2.981689536,1.00794,0.408720033,0.912659813,0.858640667,0.512577999,0.995212125,921.240926,927.1131351,-196.97455,-193.5769,-2.1911419,0.13937286,4.76E-05,0.153560475,0.13937286,0.126723023,962.715772,428.95685,586.1057174
110,Cr,H,51.996,3,1.804555166,1,3.165072713,1.00794,0.622085436,0.782949366,0.980125831,0.1983768,0.991821746,1198.887712,1208.59011,-570.10412,-565.39807,-3.4995419,0.178956013,1.65E-05,0.183865733,0.178956013,0.241433798,837.719069,865.145343,1344.235697
110,Cu,H,63.546,2,1.816330917,2,1.91716482,1.00794,0.129638001,0.991561389,0.741921759,0.670486468,0.948702802,646.986452,666.8796043,-213.09554,-209.59645,-2.2925819,0.086231225,0.000111728,0.119526255,0.086231225,0.022646397,721.840974,224.622484,143.9750161
110,Fe,H,55.847,3,1.791529334,1,3.061202418,1.00794,0.551696433,0.83404499,0.987493691,0.157658525,0.989161838,1089.338311,1099.62965,-494.52064,-490.29765,-3.0164819,0.16251641,2.43E-05,0.169753238,0.16251641,0.19416428,893.832098,663.320423,1020.269382
110,Ir,H,192.22,2,1.923312075,2,2.530934806,1.00794,0.374255687,0.927325553,0.831296978,0.555828511,0.99737544,786.401755,790.5557093,-503.43591,-499.827,-2.4024019,0.121197517,4.99E-05,0.136082443,0.121197517,0.098277697,732.060115,497.554897,451.6506492
110,Mo,H,95.94,3,1.930538742,1,3.358111497,1.00794,0.589191997,0.807993063,0.979090708,0.20342415,0.998182956,1173.458986,1179.180206,-663.99877,-659.8486,-2.9436619,0.16547778,2.31E-05,0.172375084,0.16547778,0.222853184,732.479401,786.474225,1209.746852
110,Ni,H,58.6934,2,1.705162859,2,2.396838351,1.00794,0.410950397,0.911657705,0.849190985,0.528085855,0.974503348,785.281807,798.6402768,-305.10899,-301.45531,-2.4471719,0.099991768,0.00010916,0.132521381,0.099991768,0.107315803,840.281091,201.177136,507.956021
110,Pd,H,106.42,2,1.75937455,2,2.473488617,1.00794,0.258097103,0.966118981,0.820603944,0.571497302,0.975526984,597.517025,607.3625096,-300.62344,-296.80451,-2.6124219,0.105892281,0.000102274,0.136369833,0.105892281,0.044840333,1060.720065,235.98446,232.4548693
110,Pt,H,195.08,2,1.802784981,2,2.68518829,1.00794,0.390327882,0.920675917,0.843095508,0.537763856,0.995776471,960.740192,966.5901602,-357.04222,-353.2625,-2.5732119,0.123568589,5.24E-05,0.139169941,0.123568589,0.128246026,577.708328,520.20494,579.1289943
110,Rh,H,102.9055,2,1.883661601,2,2.106604839,1.00794,0.155847818,0.987781078,0.762696335,0.646756755,0.979658362,609.718829,618.4571604,-410.87464,-407.15308,-2.5150519,0.072996564,0.000125404,0.110366889,0.072996564,0.020976263,573.875909,219.433667,148.3890362
110,V,H,50.9415,3,1.891056156,1,3.138078187,1.00794,0.561206499,0.827675821,0.9809764,0.194127025,0.988165204,1053.144272,1063.629641,-551.07639,-546.58636,-3.2835219,0.183921638,1.32E-05,0.187844197,0.183921638,0.190704654,1043.072622,881.819414,1010.704281
110,W,H,183.85,3,1.915667677,1,3.354504025,1.00794,0.581204744,0.813757363,0.978733726,0.205134817,1.002681977,1251.274622,1254.551148,-793.51128,-789.2681,-3.0366719,0.172534215,2.15E-05,0.178950797,0.172534215,0.234288116,723.348936,829.931332,1263.799609
111,Ag,H,107.868,3,1.933001147,3,3.830390539,1.00794,0.469142238,0.883122619,0.89799388,0.440007944,0.994654552,799.384704,804.7056245,-172.03607,-168.80985,-2.0197119,0.130599903,3.83E-05,0.142004093,0.130599903,0.121157611,674.229035,674.496495,602.3907256
