"Surface","Substrate","Adsorbate","Substrate Mass","NN","mindistance","NN2","NN2min","Adsorbate mass","cos(alpha)","sin(alpha)","NN2cosa","NN2sina","Mr","Zfrequency","frequency_corrected","Energy","Surface_Energy","Egas","Eads","Edisp","SurfaceDisp","EminusDisp","vibGibbs","ZPE","vibEntropy","vibEnthalpy","Gvibxyz","GvibxyzCF","Xfrequency","Yfrequency","HorC","Rotation","High_Frequency","RorIx","RorIy"
"100","Al","CHHH","26.981539999999999","1","2.0242713731393041","1","4.5486618312048934","15.034819999999998","0.99983528196839044","0.018149626199708366","0.90136196457073847","0.43306651778356037","9.6752912047987039","442.143233","551.16302675573979","-241.16649000000001","-221.15234000000001","-18.230307","-1.783843000000001","-11.05487","-10.75391","-1.4828830000000046","","","","","-0.012467370169954958","0.33578498552703812","110.239342","91.566837","2447.7129224721662","1136.381475","3035.810574","f","f"
"100","Au","CHHH","196.9665","1","2.1053632380131599","1","4.8667237309331624","15.034819999999998","0.99998587450712617","0.0053151468670200493","0.90882879112470494","0.41716930426723331","13.973846578360599","467.992826","485.4341515687276","-226.21453","-206.44663","-18.230307","-1.5375929999999975","-49.321","-48.88768","-1.1042730000000027","0.73274908325182486","0.9438933704537434","0.00084202222953405864","1.0695579750654483","-0.031776769308271086","0.24736019234964368","64.131337","69.41322","1773.3535893537587","1129.609863","3097.84779","f","f"
"100","Cr","CHHH","51.996000000000002","1","2.179350303066983","1","3.7618202656760942","15.034819999999998","0.93594135012980317","0.35215591591964096","0.92127329215195197","0.3889158278696101","11.399941581656138","","","-571.21357","-546.47936000000004","-18.230307","-6.503902999999962","-23.33249","-22.06991","-5.241322999999955","0","0","0","0","","","0","0","0.0","0","nan","0","0"
"100","Cu","CHHH","63.545999999999999","1","1.9901755800143446","1","4.2819130922815916","15.034819999999998","0.99996435878499212","0.008442817048790123","0.91126925849030072","0.41181104712056654","12.177203335082634","428.160247","475.75315805059267","-243.08315999999999","-223.28368","-18.230307","-1.5691729999999886","-32.48601","-31.90934","-0.9925029999999957","","","","","-0.099884521203518178","0.30759333841568448","12.456137","28.659919","2264.990135490742","1068.866511","3068.18767","f/i","f/i"
"100","Ir","CHHH","192.22","1","2.1169962653723191","1","4.4587550779772673","15.034819999999998","0.99999844251065106","0.0017649295374437318","0.90366580184860279","0.42823838988269325","13.953426054119703","496.34077","515.21516656746121","-546.85463000000004","-526.33329000000003","-18.230307","-2.2910330000000094","-43.09451","-42.59967","-1.7961929999999988","0.75529183503080533","0.9423184083936894","0.00077128988126821572","1.0638077875380916","-0.0088675313898670949","0.43924746858131891","111.154644","88.942701","3303.1352990909354","1171.88302","3059.132909","f","f"
"100","Ni","CHHH","58.693399999999997","1","1.9545222589433242","1","4.1618393022988336","15.034819999999998","0.99997423547536313","0.0071783274836863522","0.90952683850996097","0.41564519728979826","11.99004257758704","445.762652","499.16305307825542","-337.64656000000002","-317.52080999999998","-18.230307","-1.8954430000000393","-25.80314","-25.32211","-1.414413000000053","","","","","-0.04013268883661078","0.3584062747724836","65.799386","52.340784","2660.6527242755024","1090.961447","3041.78384","f","f"
"100","Pd","CHHH","106.42","1","2.0426375472210596","1","4.6035745710858222","15.034819999999998","0.99996681522413666","0.0081466834047443683","0.90739731227572851","0.42027386032774383","13.183674244486328","468.669542","500.49254760208652","-333.37842000000001","-313.27465999999998","-18.230307","-1.8734530000000227","-37.47467","-37.0906","-1.4893830000000214","","","","","-0.030118119478110175","0.27054194065326881","71.994315","65.787967","1951.21603136935","1104.674303","3057.956082","f","f"
"100","Pt","CHHH","195.08000000000001","1","2.0605219414215483","1","4.7001503287381388","15.034819999999998","0.99999386516773403","0.0035028027200539823","0.91144776928419535","0.41141580410439288","13.964804525990544","516.888914","536.32606487147928","-393.68225999999999","-373.14803000000001","-18.230307","-2.3039229999999797","-48.7839","-48.2886","-1.8086229999999652","0.76401708327620022","0.9463931844624373","0.00075890848373378749","1.0675804767697152","-0.016885297552695425","0.33180060981832971","86.622401","79.232786","2424.1543251487269","1172.887314","3063.1714","f","f"
"100","Rh","CHHH","102.9055","1","2.0837503916523845","1","4.427313713539653","15.034819999999998","0.9999992408117182","0.0012322240004467658","0.90373337093581396","0.42809577696701306","13.132779105426639","460.742726","492.97998160193708","-448.21557000000001","-428.00013999999999","-18.230307","-1.9851230000000264","-36.028","-35.57768","-1.5348030000000072","","","","","-0.03736427568135775","0.6497517481344921","72.356405","50.631989","5014.223285073439","1115.644963","3044.828978","f","f"
"100","V","CHHH","50.941499999999998","1","2.2083295751374714","1","3.8615976340377784","15.034819999999998","0.83960812111082128","0.54319260208949505","0.92435383565454421","0.38153635018269483","10.722183890379325","377.480048","446.99379293160212","-547.72307999999998","-526.71874000000003","-18.230307","-2.7740329999999567","-28.80732","-28.42703","-2.393742999999951","0.72930036310990043","0.8835236318562385","0.00071746729207808292","1.0162872799411335","-0.0021599831409035292","0.060965149773016043","93.280607","193.876535","369.72978333583814","1151.156728","2990.553499","f","f"
"100","W","CHHH","183.84999999999999","1","2.1598820959450187","1","4.2256865132637751","15.034819999999998","0.99955077347728993","0.029970839843947609","0.85604939588137807","0.51689402377192128","13.91065751218299","","","-769.7885","-748.09073000000001","-18.230307","-3.4674629999999915","-30.67358","-30.18981","-2.9836929999999775","0.72915655283780123","0.8905174434160745","0.00073491281547801324","1.0231216790290065","","","83.800614","56.779729","0.0","1132.803137","2993.483306","f","f"
"110","Ag","CHHH","107.86799999999999","1","2.1731184088586546","1","4.4873733916930654","15.034819999999998","0.99999296896142431","0.0037499370282476361","0.82721633652602988","0.56188355785202859","13.209531060355916","381.329717","406.82353336064784","-172.93874","-153.46929","-18.230307","-1.239142999999995","-30.18323","-29.90227","-0.9581829999999876","","","","","-0.090278584651677457","0.3094363048471111","29.741566","20.275705","2323.6696168714739","1038.275575","3087.27898","f","f"
"110","Al","CHHH","26.981539999999999","1","2.0028503146327763","1","4.2572424605893557","15.034819999999998","0.99968375800017706","0.025147246184093416","0.82655500461982112","0.56285595345339234","9.6779024040970523","460.340256","573.76949163726169","-233.81818000000001","-213.62967","-18.230307","-1.9582030000000081","-8.95264","-8.74346","-1.7490230000000047","0.75383196524733265","0.9193855400446286","0.00072963590995278214","1.0456863292284455","-0.014073334672468574","0.30234254345000422","77.727656","115.576187","2165.0844504929814","1137.925552","3025.687413","f","f"
"110","Au","CHHH","196.9665","1","2.1029976614653734","1","4.4786315861422041","15.034819999999998","0.99999756553912922","0.0022065619898091519","0.83500593111270671","0.55024094268474943","13.975842463124485","467.411073","484.79609710636299","-213.42585","-193.56448","-18.230307","-1.6310629999999939","-42.12072","-41.77801","-1.28835299999999","","","","","","","0","76.206634","2748.452663315767","1125.982016","3090.310172","0","f"
"110","Cr","CHHH","51.996000000000002","1","2.1634502762026773","1","3.6612838987301659","15.034819999999998","0.75480011911508327","0.65595486139204429","0.98589712490245962","0.16735249956025164","10.196296820372563","371.71433","451.37467182295791","-586.34319000000005","-565.41385000000002","-18.230307","-2.6990330000000249","-27.21333","-26.74684","-2.232542999999982","0.82349223232054292","0.8911567210287574","0.0004253225136590406","0.99362123778415912","0.03154558216594585","0.061530243682036773","250.673213","253.03864","371.01523734256148","435.414175","2838.359175","f","f"
"110","Cu","CHHH","63.545999999999999","1","1.9769200925961257","1","3.9223735766024119","15.034819999999998","0.9999904057968364","0.0043804468126737561","0.83006202958444286","0.55767107423835005","12.183785748299513","442.973353","492.07986165928588","-229.49569","-209.59173999999999","-18.230307","-1.6736430000000091","-26.52321","-26.03123","-1.181663000000004","","","","","-0.060069015017024455","0.43122156717266502","63.271758","25.316911","3252.2005271033058","1075.355925","3073.407419","f","f/i"
"110","Fe","CHHH","55.847000000000001","1","2.1351256174327706","1","3.7580724732227995","15.034819999999998","0.78228281271067435","0.62292343103906112","0.97982193526017625","0.19987239725135347","10.598535850721316","345.491326","411.49383048424141","-504.89578999999998","-461.36889000000002","-18.230307","-25.296592999999955","-19.6509","-18.9447","-24.590392999999974","0.7972359548662481","0.8898039401880188","0.00051813010811776116","1.0044879981133525","0.0055194491669616486","0.05177600615738142","156.706507","172.379923","334.34458322436967","1189.037612","2900.077808","f","f"
"110","Ir","CHHH","192.22","1","2.0856231406216414","1","4.1299912393276905","15.034819999999998","0.99999996408243663","0.00026802075596545674","0.82673963960515562","0.56258472100256807","13.955315054413562","504.72908","523.88699917286272","-520.53273999999999","-499.84773999999999","-18.230307","-2.4546930000000025","-35.61006","-35.22169","-2.066323000000029","","","","","-0.049497955330077392","1.0989473511931216","21.75107","92.183127","8618.8696055280416","1165.736622","3018.800778","f/i","f"
"110","Ni","CHHH","58.693399999999997","1","1.9366295496716186","1","3.8284272621691011","15.034819999999998","0.99988231103811864","0.015341579875319413","0.83379854513566887","0.55206882372548627","11.996024745504746","452.370691","506.43638413576969","-321.63916999999998","-301.47663","-18.230307","-1.9322329999999788","-21.49949","-21.03614","-1.4688829999999982","","","","","-0.052906823243960885","0.25804184900483096","48.634786","42.324166","1846.8727284716049","1077.799937","3049.282176","f","f/i"
"110","Pd","CHHH","106.42","1","2.0342285484764653","1","4.1254899837617529","15.034819999999998","0.99998575343296092","0.0053378770230750223","0.81327619924319516","0.58187784263068687","13.188778455911201","472.208097","504.17378418078937","-317.01310000000001","-296.80342999999999","-18.230307","-1.9793630000000171","-31.12728","-30.748","-1.6000830000000335","","","","","-0.041528632684373373","0.32994104622360793","51.93848","58.058732","2428.0741227516955","1102.208415","3064.127884","f","f"
"110","Pt","CHHH","195.08000000000001","1","2.0555156288293435","1","4.1162005250130038","15.034819999999998","0.99997956368106256","0.0063931385275079978","0.81084958574456478","0.58525460211592351","13.968893088234509","517.488489","536.86960079337189","-373.87430999999998","-353.25824999999998","-18.230307","-2.3857530000000047","-40.44066","-40.00088","-1.945973000000027","","","","","-0.067676829726755275","0.2539950994254529","9.2608","102.681061","1796.3621852201888","1174.487705","3051.822499","f/i","f"
"110","Rh","CHHH","102.9055","1","2.0628778441644902","1","4.1001616949798798","15.034819999999998","0.99999987115714239","0.00050762751941537331","0.82845235373343251","0.56005954825673288","13.13634822994492","470.523552","503.37675535491138","-427.49104999999997","-407.18306999999999","-18.230307","-2.0776729999999866","-29.75342","-29.38121","-1.7054629999999804","0.73321928318203478","0.9160010889794288","0.00077748745718695506","1.0442142660568168","-0.026974085444289045","1.0178597168917527","68.622019","77.49144","7976.9846443901133","1111.182083","3036.787961","f","f"
"110","V","CHHH","50.941499999999998","1","2.2869459316932734","1","3.7266078683675472","15.034819999999998","0.73683709085119742","0.67607033772082059","0.98568065105581193","0.16862281617323002","10.033235181405255","361.729481","442.80500964619472","-567.70308999999997","-546.61310000000003","-18.230307","-2.8596829999999436","-34.87503","-34.28346","-2.2681129999999037","0.80804149302020711","0.8878462470526203","0.00047635217765280499","0.99858236408132905","0.022783407813012926","0.059884498432000451","234.88563","204.354471","365.42095272466349","1213.299998","2839.494201","f","f"
"110","W","CHHH","183.84999999999999","1","2.2831558846927047","1","3.9759887224106194","15.034819999999998","0.75409433694822203","0.65676611589105405","0.98170133435148776","0.19042712551658256","13.236633583095504","","","-810.1694","-789.29791999999998","-18.230307","-2.6411730000000198","-36.86304","-36.28102","-2.0591530000000624","0.81814333110932569","0.8856720423709574","0.00042313848475539938","0.9873987250114854","","","235.850346","260.003342","0.0","438.059768","2823.20809","f","f"
"111","Ag","CHHH","107.86799999999999","1","2.1955773584011524","1","5.0366753202002865","15.034819999999998","0.99999119804075465","0.0041956931508465231","0.94412609036702166","0.3295844739794071","13.205321284027566","368.073674","392.7438441893616","-188.10176999999999","-168.80345","-18.230307","-1.0680129999999899","-36.85305","-36.46345","-0.6784129999999955","","","","","","","14.289694","0","2120.7568376092631","1032.723941","3099.989881","f/i","0"
"111","Al","CHHH","26.981539999999999","1","2.0302395740763686","1","5.0871491817630803","15.034819999999998","0.99927114963030006","0.038172889811202683","0.95425368329102145","0.29899817378291588","9.662487369641557","441.4341","550.64351073290675","-245.05389","-225.00801000000001","-18.230307","-1.8155729999999828","-11.74089","-11.49661","-1.5712929999999758","0.77381545830132081","0.9213792183515","0.00068088479108685139","1.0461693747360614","-0.01202524816655956","0.24143945542672768","97.062209","106.021133","1687.1807567267804","1134.267453","3031.450397","f","f"
"111","Au","CHHH","196.9665","1","2.1261367889220355","1","5.0067448509617929","15.034819999999998","0.99998221890182604","0.0059633782523318465","0.94388128453530717","0.33028490838059593","13.973658456114531","447.408653","464.08596405732493","-231.04999000000001","-211.41916000000001","-18.230307","-1.4005230000000033","-51.02934","-50.56745","-0.9386330000000136","0.77271126332717954","0.9456608943439286","0.00074075226720505269","1.0690121702092006","-0.024264949059149693","0.22430901779914206","75.569868","83.659654","1600.6116719944703","1128.637006","3100.821326","f","f"
"111","Cu","CHHH","63.545999999999999","1","2.0070765362347229","1","4.4606148901289773","15.034819999999998","0.99998869300486526","0.0047554034972257424","0.9466559855342016","0.32224593876768981","12.17522005679581","420.741362","467.54768959890521","-248.16416000000001","-228.39840000000001","-18.230307","-1.5354530000000004","-34.25152","-33.55356","-0.8374929999999985","","","","","","","51.152535","0","2965.7528747780912","1064.114232","3089.996721","f","0"
"111","Ir","CHHH","192.22","1","2.1345589449569369","1","4.6936433285993715","15.034819999999998","0.99999330926303143","0.0036580635821415377","0.94398610866867572","0.32998519154739525","13.951987646152439","483.455085","501.86534483064906","-562.98440000000005","-542.68453999999997","-18.230307","-2.0695530000000808","-45.00925","-44.5041","-1.56440300000013","","","","","0.002898078115042016","0.30583191648062646","134.669754","119.123366","2235.0034382564459","1183.617163","3067.532806","f","f"
"111","Ni","CHHH","58.693399999999997","1","1.9526525561053263","1","4.3404840983676429","15.034819999999998","0.99998979209833327","0.0045183735051722027","0.94562830119284158","0.32524931357827724","11.986674718258067","452.720093","507.02517849674786","-344.62292000000002","-324.48469","-18.230307","-1.9079230000000216","-26.91531","-26.29284","-1.2854530000000466","","","","","-0.077834115503796722","0.45143431930562744","19.414526","40.206048","3406.2825529419242","1088.699894","3061.299582","f","f/i"
"111","Pd","CHHH","106.42","1","2.0522708432969878","1","4.727053992762217","15.034819999999998","0.9994357738597639","0.033587705032274526","0.94692611781663838","0.32145128308455984","13.181522343539909","468.002686","499.82120483223628","-339.24914000000001","-319.10113999999999","-18.230307","-1.9176930000000247","-38.82187","-38.38581","-1.4816330000000342","0.79573859756322274","0.9351980431949118","0.00064840597663500855","1.0551009882172262","-0.014584327904146016","0.14731068693774918","87.949818","98.057504","961.66476591216576","1114.662667","3058.681049","f","f"
"111","Pt","CHHH","195.08000000000001","1","2.0720762935495087","1","4.8230562240616752","15.034819999999998","0.99999277281306098","0.0038018839600768026","0.94423710296426266","0.32926629555066284","13.964521074488029","516.619729","536.05219771170323","-403.62581","-383.16091","-18.230307","-2.2345930000000003","-50.3793","-49.86427","-1.7195629999999973","","","","","-0.002454579084349609","0.31957147271658887","112.607677","105.94907","2325.6809339928172","1186.192613","3075.678939","f","f"
"111","Rh","CHHH","102.9055","1","2.0921759003120552","1","4.6498829950165375","15.034819999999998","0.99999608652136229","0.0027976672353998019","0.94411188755487518","0.32962515646954282","13.130382492087136","459.710523","491.92044496601301","-458.97462999999999","-438.82189","-18.230307","-1.9224329999999945","-37.71139","-37.24619","-1.4572329999999987","","","","","-0.010070004448255579","0.43969456584534167","99.125594","105.946707","3320.6359062016018","1129.456361","3045.879145","f","f"
"100","Ag","CHHH","107.86799999999999","4","2.8649117245064644","1","4.2855416482149167","15.034819999999998","0.71510300137358718","0.69901909661073436","0.9999985757755997","0.0016877342124887486","14.110093275633579","190.610002","196.75684955023513","-184.10225","-165.14913000000001","-18.230307","-0.72281299999998438","-35.61204","-35.20307","-0.31384299999997367","","","","","-0.013162955162134629","-0.018643373827214607","164.664638","155.785243","142.26981604501486","972.908193","3070.217857","f/i","f/i"
"100","Al","CHHH","26.981539999999999","2","2.255106754290249","2","4.0932009780790626","15.034819999999998","0.79400869919647199","0.60790639542640645","0.93946906568719224","0.34263373245615214","10.545377348789374","313.686041","374.55297172244735","-240.80816999999999","-221.15234000000001","-18.230307","-1.4255229999999806","-11.06288","-10.75391","-1.1165529999999713","","","","","-0.0077953211143721585","0.043180584278569814","124.936751","146.983912","305.62088456796272","1170.179147","3033.917256","f/i","f"
"100","Au","CHHH","196.9665","2","2.391096307804192","2","4.406904635863242","15.034819999999998","0.80024270489375382","0.59967625704569005","0.94236091602873662","0.33459812303938613","14.215821768642407","286.124284","294.25093429822147","-225.71161000000001","-206.44663","-18.230307","-1.0346730000000086","-49.35958","-48.88768","-0.5627730000000177","","","","","-0.0079138699381955113","0.0092609275703660898","216.240517","92.509616","192.65401741791311","1082.589323","3135.730141","f/i","f"
"100","Cr","CHHH","51.996000000000002","4","2.485365722658309","1","3.3147539603133778","15.034819999999998","0.66669299318696051","0.74533244450742342","0.99999200131954202","0.0039996621028641852","13.070509171713521","198.922289","213.34688753541852","-563.93754999999999","-546.47936000000004","-18.230307","0.77211700000005479","-22.38704","-22.06991","1.089247000000011","","","","","-0.024227491531381234","-0.0080904762118113316","165.906206","97.3387","166.06979059203209","1121.972032","2929.467113","f","f/i"
"100","Cu","CHHH","63.545999999999999","4","2.4269319396960802","1","3.5714435381282406","15.034819999999998","0.69506219990447082","0.71894960759705351","0.99999790751237394","0.002045720135650277","13.459313018354607","242.350867","256.1428559333952","-242.81922","-223.28368","-18.230307","-1.3052329999999976","-32.54279","-31.90934","-0.6717830000000014","","","","","-0.0044037307667544739","0.0052160609953255666","178.421455","155.013259","192.74212078646403","1125.231067","2986.771834","f/i","f/i"
"100","Ir","CHHH","192.22","2","2.2462365455235571","2","3.930298230231962","15.034819999999998","0.79389795893183035","0.6080510100344162","0.93823385776623558","0.34600177476580563","14.193623984591639","373.909231","384.82976510709466","-546.68915000000004","-526.33329000000003","-18.230307","-2.1255530000000071","-43.15478","-42.59967","-1.5704429999999938","","","","","0.018236272474610057","0.033239948024279584","230.670544","169.660717","254.35491352451061","1101.716882","3102.40478","f","f"
"100","Ni","CHHH","58.693399999999997","4","2.2626905741809571","1","3.2846367294165697","15.034819999999998","0.64836081973715476","0.76133320394539783","0.99999937417394658","0.0011187724144601594","13.140510807814602","","","-337.43207999999998","-317.52080999999998","-18.230307","-1.680963000000002","-25.86625","-25.32211","-1.136823000000021","","","","","","","329.416874","124.666006","0.0","214.610871","2905.391771","f","f/i"
"100","Pd","CHHH","106.42","4","2.4127687053231721","1","3.6763262642696062","15.034819999999998","0.64650966639941843","0.76290579448062434","0.99996343541152855","0.0085514817414074819","13.908994874969389","207.089569","215.3076531605324","-332.66741000000002","-313.27465999999998","-18.230307","-1.1624430000000352","-37.48619","-37.0906","-0.7668530000000153","","","","","-0.0094419676550328291","-0.0071545062718800928","243.459053","109.322966","168.17108994591882","1054.686852","2946.232936","f/i","f/i"
"100","Pt","CHHH","195.08000000000001","2","2.2285258931581415","2","4.0176604642151172","15.034819999999998","0.76981283041748794","0.63826969701264658","0.93973910974640185","0.34189238893698681","14.151797907156787","328.916582","339.02293240973995","-393.27490999999998","-373.14803000000001","-18.230307","-1.8965729999999716","-48.89239","-48.2886","-1.2927829999999965","","","","","0.028525263521379046","0.023614428750820038","423.01132","144.910345","230.65746365892821","1104.972483","3097.439268","f","f"
"100","Rh","CHHH","102.9055","4","2.4338630596387514","1","3.4596388275138703","15.034819999999998","0.62841397574477764","0.77787908770492231","0.99999679024870225","0.0025336717019083105","13.835946105211463","","","-447.63666000000001","-428.00013999999999","-18.230307","-1.4062130000000188","-36.05171","-35.57768","-0.9321830000000055","","","","","","","236.143803","278.142965","0.0","1105.564202","2884.133727","f/i","f"
"100","V","CHHH","50.941499999999998","4","2.3214834896483727","1","3.218184371255298","15.034819999999998","0.6548112056011135","0.75579248806746957","0.99997462731404563","0.0071235334024306622","12.952817686208993","287.466778","309.70958868904364","-547.71501999999998","-526.71874000000003","-18.230307","-2.7659729999999563","-28.85372","-28.42703","-2.3392830000000018","","","","","0.01510021308547832","0.023982647919717076","214.495326","218.999017","243.78273465837842","1187.621965","2903.274743","f","f"
"100","W","CHHH","183.84999999999999","2","2.3214567127288572","2","3.6890301035246487","15.034819999999998","0.7882629914994066","0.61533848915243894","0.89991579472614747","0.43606371369606789","14.168253234834268","393.397644","405.24971293651919","-769.83600000000001","-748.09073000000001","-18.230307","-3.5149630000000052","-30.61765","-30.18981","-3.0871229999999805","","","","","0.011885521072167116","0.038504704370760832","231.906412","125.048839","270.42870758737274","1153.304247","3031.474707","f","f"
"110","Ag","CHHH","107.86799999999999","2","2.445911444326176","2","3.8463354367726308","15.034819999999998","0.74830460616161298","0.66335527162849406","0.91271773060668693","0.4085906805547323","13.496427153287962","246.739731","260.42267523679868","-172.55464000000001","-153.46929","-18.230307","-0.85504300000000555","-30.33045","-29.90227","-0.4268630000000222","","","","","-0.031721039028840881","0.0042159668998546923","177.897679","53.694205","187.6193132383932","1042.511607","3058.311266","f/i","f"
"110","Al","CHHH","26.981539999999999","2","2.2687632097336463","2","3.8719854981702961","15.034819999999998","0.78465745478840698","0.61992957555272288","0.92576643886901477","0.37809588818682327","10.518883945973961","320.325817","382.96248026630502","-233.06592000000001","-213.62967","-18.230307","-1.2059430000000013","-8.96595","-8.74346","-0.9834530000000079","","","","","","","0","119.039422","312.59894725209551","1165.731556","3041.008533","0","f"
"110","Au","CHHH","196.9665","2","2.3858093298899115","2","3.8271107086101375","15.034819999999998","0.74718837239757707","0.66461232019415628","0.90647396685577664","0.42226170488543269","14.140818901725831","270.564249","278.985895094581","-212.75829999999999","-193.56448","-18.230307","-0.9635129999999883","-42.12072","-41.77801","-0.6208029999999845","","","","","-0.0034071787220859157","0.0083294715445491468","277.850928","88.939014","194.9355248895134","1065.648486","3130.726232","f/i","f"
"110","Cr","CHHH","51.996000000000002","3","2.1818027864990444","1","3.6927749674141497","15.034819999999998","0.75320303812388056","0.65778809913296232","0.98686094996828821","0.16157185840265595","12.894063440621235","372.943762","402.71477409844817","-586.21984999999995","-565.41385000000002","-18.230307","-2.5756929999999265","-27.0432","-26.74684","-2.279332999999969","0.824710116068885","0.892930485663175","0.00042750718170963615","0.99571298875273939","0.030834976430169414","0.043597636777080249","250.438045","246.170886","295.80645257456024","1207.164294","2811.02276","f","f"
"110","Cu","CHHH","63.545999999999999","2","2.1783568907973758","2","3.2662770632376419","15.034819999999998","0.72480148054585292","0.68895777359613242","0.91390501969820714","0.40592809088608234","12.53208965449992","296.386233","324.63504197155214","-229.15761000000001","-209.59173999999999","-18.230307","-1.3355630000000183","-26.62287","-26.03123","-0.743923000000013","","","","","0.0063985243773084788","0.026286625913927497","329.096857","96.075059","247.50716114112984","1075.72427","3070.442926","f","f"
"110","Fe","CHHH","55.847000000000001","3","2.2169623545892474","1","3.6899515481333127","15.034819999999998","0.68385545768891454","0.72961751143258968","0.999688827384004","0.024944907367934921","12.677436630934785","301.258151","328.07429070437769","-504.77818000000002","-461.36889000000002","-18.230307","-25.178982999999999","-19.78947","-18.9447","-24.334213000000002","0.7832117931254059","0.8807736485610326","0.00053889178717534466","0.99876850799554373","-0.00034011509989012589","0.028054522080929574","137.066369","185.003517","253.80146728944698","1179.775379","2926.634362","f","f"
"110","Ir","CHHH","192.22","2","2.2995070345656017","2","3.2129980706307015","15.034819999999998","0.64851226621156344","0.76120420425345936","0.90009361106957886","0.43569655875589119","13.97331596222984","299.023131","310.17312199963629","-519.71329000000003","-499.84773999999999","-18.230307","-1.6352430000000417","-35.78366","-35.22169","-1.0732730000000466","","","","","-0.012319139946236082","0.023642024599914616","84.310885","191.967872","242.14106581970191","1058.99074","3097.608906","f/i","f"
"110","Ni","CHHH","58.693399999999997","2","2.094365994225968","2","3.1785854107424738","15.034819999999998","0.72082653724375878","0.69311550495222085","0.91651866018029504","0.39999193184527726","12.32562586466023","305.205418","337.08301129308018","-321.37659000000002","-301.47663","-18.230307","-1.6696530000000216","-21.57433","-21.03614","-1.1314630000000463","","","","","-0.0032030423060224328","0.03011314751346908","180.082834","124.652632","259.21720579090851","1073.663955","3049.565918","f","f"
"110","Pd","CHHH","106.42","2","2.2439572735675872","2","3.4764570089441991","15.034819999999998","0.69756008406454573","0.71652629339045482","0.91265240432483674","0.40873657639131683","13.3025971824012","290.761947","309.11385025727259","-316.46812","-296.80342999999999","-18.230307","-1.4343830000000075","-31.22576","-30.748","-0.9566230000000289","","","","","0.011717286449462655","0.021535597381842353","422.521588","88.35094","233.76447647263171","1065.956699","3069.360396","f","f"
"110","Pt","CHHH","195.08000000000001","2","2.2404947317807054","2","3.2993552786354798","15.034819999999998","0.64754858214063338","0.76202416875559498","0.89910603411396117","0.43773089840661761","13.940335282383012","293.109409","304.39833085934185","-373.02670999999998","-353.25824999999998","-18.230307","-1.5381530000000048","-40.62736","-40.00088","-0.9116729999999968","","","","","0.028416908915551736","0.022047685566050246","446.084279","153.581293","237.81880627792123","1058.413409","3109.375253","f","f"
"110","Rh","CHHH","102.9055","2","2.2642751020942304","2","3.1527815367619021","15.034819999999998","0.64164350278083404","0.76700300868975857","0.90141668737607472","0.43295260216326686","13.144283790700772","274.55266","293.63397793727887","-426.94556","-407.18306999999999","-18.230307","-1.5321830000000141","-29.90656","-29.38121","-1.0068330000000003","","","","","0.024439749917261708","0.019986699024368032","410.025843","158.466744","233.7451359922762","1068.451599","3057.396206","f","f"
"110","V","CHHH","50.941499999999998","3","2.2738495516628974","1","3.7364702860418522","15.034819999999998","0.73474496202590578","0.67834345340509505","0.99120785656435373","0.13231396405935275","12.773235259104725","370.246955","401.6892010624087","-567.72011999999995","-546.61310000000003","-18.230307","-2.8767129999999206","-34.86805","-34.28346","-2.2921229999998793","0.81485697929755652","0.8936869592700085","0.00046725900974732136","1.0017605831964851","0.023290670571509686","0.044337153441828342","262.602635","180.331859","299.90434408908067","1238.273269","2977.523215","f","f"
"110","W","CHHH","183.84999999999999","3","2.3012084742404171","1","3.9618857238238783","15.034819999999998","0.74202367726439766","0.6703736736917858","0.98408914338005049","0.17767542846864998","14.339918984172069","363.301626","372.00014507172864","-810.16773999999998","-789.29791999999998","-18.230307","-2.6395130000000044","-36.85704","-36.28102","-2.063493000000019","0.82059511907227634","0.8868128502307113","0.00041772008329784004","0.98768315239141236","0.031455476732740337","0.033058244937463996","246.172259","263.431963","258.43320459191602","436.40004","2832.178746","f","f"
"111","Ag","CHHH","107.86799999999999","3","2.6160778454913043","3","4.8036523518502676","15.034819999999998","0.77069891763761089","0.63719948081602762","0.93617416651987406","0.35153652717864048","13.980769938694175","226.905902","235.30402943663256","-187.90020999999999","-168.80345","-18.230307","-0.86645299999998926","-36.83539","-36.46345","-0.4945130000000013","","","","","-0.049330633576408184","-0.0068366359465989596","87.543855","61.657277","161.51271764677287","1057.873485","3054.127585","f/i","f/i"
"111","Al","CHHH","26.981539999999999","3","2.519279889851985","3","4.5330181161166454","15.034819999999998","0.75792739079647453","0.65233892286176509","0.93387791585007807","0.35759199975323064","11.477993277928496","228.282403","261.26941264471475","-244.23088999999999","-225.00801000000001","-18.230307","-0.99257299999997528","-11.78682","-11.49661","-0.7023629999999699","","","","","-0.030154931613792152","0.0088982790898332748","116.202618","96.305643","203.90380196294385","1153.559085","2970.302878","f/i","f/i"
"111","Au","CHHH","196.9665","3","2.7015029632037644","3","4.9284441594786532","15.034819999999998","0.78209793044044496","0.62315554013486307","0.93872256174253499","0.34467368927078335","14.455535544816714","159.528635","162.69367627897699","-230.27146999999999","-211.41916000000001","-18.230307","-0.62200299999998876","-51.00356","-50.56745","-0.18589299999999653","","","","","-0.019851741425149214","-0.0388910677934306","152.952205","156.582644","107.00731905006154","1005.441176","3108.10064","f/i","f/i"
